node_id,latitude,longitude
6199958574,-5.3043414,105.1571265
6199958575,-5.2736718,105.1337099
6199958578,-5.2972994,105.1540892
6199969408,-5.2962125,105.1480806
6199969427,-5.3051645,105.1493257
6199971824,-5.229939,105.1602496
6199971828,-5.2295685,105.1593915
6199971993,-5.2300666,105.1593421
6199972182,-5.2719841,105.1350377
6199972183,-5.272535,105.1354161
6199972186,-5.2738923,105.1363519
6199972187,-5.2731317,105.1363006
6199990087,-5.416681,105.4241824
6199990474,-5.2288841,105.1600116
6200012234,-5.413778,105.4225732
6206869273,-5.3445232,105.3596779
6206869275,-5.344404,105.3609601
6206869815,-5.3607088,105.3571544
6206869816,-5.3604305,105.3414021
6206869817,-5.3604412,105.3416843
6206869823,-5.3390847,105.3500015
6206869828,-5.3391864,105.3480457
6206869830,-5.340122,105.3477126
6206869832,-5.3409958,105.347307
6206869842,-5.3447121,105.3454505
6206869852,-5.3463812,105.3492817
6206869855,-5.3463431,105.3508086
6206869857,-5.3464288,105.3515993
6206869863,-5.3176092,105.3680408
6206869864,-5.3174155,105.368034
6206869865,-5.3336873,105.3627642
6206869874,-5.3340373,105.3586533
6206869881,-5.3346477,105.3571499
6206869892,-5.3369163,105.3539023
6206869898,-5.3367814,105.3499737
6206869906,-5.3456154,105.3520746
6206869910,-5.3458489,105.3511834
6206869949,-5.3543072,105.3748015
6206869950,-5.33305,105.3538154
6206869960,-5.3350247,105.3543854
6206869962,-5.3349801,105.343596
6206869963,-5.3447028,105.3488365
6206869969,-5.3443764,105.3517305
6206869970,-5.3442634,105.3521693
6206869981,-5.3385769,105.3590575
6206869987,-5.3419737,105.3595728
6206869993,-5.3229283,105.3493436
6206869998,-5.3421222,105.353049
6206870031,-5.3194787,105.3462803
6206870034,-5.3204403,105.3469475
6206870038,-5.3225403,105.3528877
6206870040,-5.3226561,105.3509
6206870066,-5.3608719,105.3725137
6206870067,-5.3206769,105.3525857
6206870070,-5.3207534,105.3508848
6206870071,-5.342452,105.3490789
6206870076,-5.3183783,105.3515981
6206870077,-5.3183086,105.3508033
6206870084,-5.3207507,105.3745766
6206870086,-5.3375704,105.3797862
6206870105,-5.3351189,105.3629454
6206870119,-5.3179922,105.3507852
6206870122,-5.3457447,105.3682406
6206870124,-5.321633,105.3498863
6206870125,-5.321667,105.3509215
6206870126,-5.3459352,105.3610574
6206870141,-5.3431961,105.3532851
6206870149,-5.3411227,105.3529154
6206870173,-5.3386271,105.3480732
6206870197,-5.3599212,105.3732714
6206870203,-5.3609373,105.3741592
6206870212,-5.3556057,105.3755325
6206870216,-5.3561978,105.3763598
6206870230,-5.3585179,105.3727135
6206870236,-5.3601555,105.37257
6206870242,-5.3599813,105.3751436
6206870243,-5.3604976,105.3765881
6206870248,-5.3590731,105.3803092
6206870249,-5.359543,105.3802653
6206870250,-5.3599246,105.3802596
6206870252,-5.3602457,105.3802733
6206870253,-5.3606299,105.3802915
6206870255,-5.3607637,105.3802865
6206870260,-5.3607721,105.3794088
6206870262,-5.3603184,105.3795303
6206870263,-5.3598596,105.381184
6206870264,-5.3595976,105.3794833
6206870265,-5.3589868,105.3810673
6206870266,-5.3597775,105.3789318
6206870268,-5.3608335,105.3813292
6206870269,-5.3452899,105.3531716
6206870272,-5.346161,105.3533987
6206872791,-5.4541872,105.334433
6206872797,-5.4537479,105.3345563
6206872800,-5.4523435,105.3355529
6206872804,-5.4522831,105.3354246
6206874612,-5.2245761,105.3626124
6206919683,-5.2233258,105.3078595
6206919684,-5.2242874,105.3078956
6206919718,-5.2187511,105.2940803
6206919724,-5.217772,105.3225531
6206919725,-5.2178662,105.3228424
6206919726,-5.2192958,105.3223528
6206919729,-5.2226868,105.325475
6206919732,-5.2214358,105.325703
6206921358,-5.360825,105.3802892
6206921360,-5.3614495,105.3795021
6206921370,-5.3604026,105.3427781
6206921371,-5.3411774,105.3519648
6206921378,-5.3415718,105.3510199
6206921379,-5.3421141,105.3511181
6206921383,-5.343857,105.3457069
6206922497,-5.3407669,105.3448802
6206922500,-5.3398055,105.3453174
6206922511,-5.3187397,105.3462803
6206922526,-5.3486557,105.349322
6206950300,-5.2177351,105.2928561
6206950308,-5.2206145,105.3147832
6206950310,-5.2158012,105.3171945
6206950314,-5.2142225,105.3207672
6206951324,-5.3196588,105.2814294
6206951327,-5.3194506,105.2820373
6206951329,-5.3185847,105.2820243
6206951338,-5.3454891,105.290247
6206951340,-5.3460334,105.2904331
6206951350,-5.3418738,105.2860916
6206951352,-5.3447093,105.2867058
6206951354,-5.3441198,105.2872302
6206951356,-5.3401664,105.2905588
6206951362,-5.3418663,105.2901683
6206951363,-5.3422971,105.2901863
6206951364,-5.3521901,105.2683521
6206951384,-5.3207643,105.2581894
6206951385,-5.3326151,105.2881332
6206951391,-5.3380707,105.2884278
6206951399,-5.3388047,105.2897786
6206951411,-5.331436,105.2645126
6206951424,-5.3288763,105.2695779
6206951425,-5.3247025,105.2512808
6206951426,-5.3250239,105.2513611
6206951435,-5.3350982,105.2889308
6206951436,-5.3346385,105.2889574
6206951437,-5.3274087,105.253628
6206951438,-5.3271141,105.2536489
6206951460,-5.3179597,105.2769673
6206951461,-5.3172975,105.277158
6206951483,-5.3401501,105.28992
6206951489,-5.3314982,105.2839774
6206951492,-5.3310995,105.2838135
6206951495,-5.3302515,105.2840179
6206951504,-5.3460135,105.2677324
6206951505,-5.346281,105.2676356
6206951510,-5.3255867,105.2509442
6206951523,-5.3192778,105.2831274
6206951524,-5.3411261,105.2920788
6206951531,-5.329397,105.2723229
6206951533,-5.3293007,105.277517
6206951535,-5.3277992,105.2778625
6206951537,-5.3274937,105.2779136
6206951538,-5.3273863,105.2775484
6206951554,-5.3317869,105.2782885
6206951556,-5.3317889,105.2785582
6206951565,-5.3186746,105.28387
6206951566,-5.3204818,105.28461
6206951572,-5.32433,105.2511731
6206951573,-5.3241811,105.2509385
6206951587,-5.3580758,105.2901093
6206951588,-5.3466219,105.2925287
6206951589,-5.3287775,105.2720193
6206951590,-5.3285676,105.2725362
6206951591,-5.3188593,105.2923584
6206951592,-5.3184285,105.2923674
6206951601,-5.3178603,105.2863921
6206951604,-5.3175085,105.2874172
6206951614,-5.3365768,105.2911797
6206951626,-5.326783,105.2499213
6206951630,-5.3271161,105.2506797
6206951632,-5.3454864,105.2913028
6206951634,-5.3461287,105.29019
6206951641,-5.3333087,105.2908898
6206951642,-5.3268687,105.2759721
6206951650,-5.3271978,105.2776067
6206951651,-5.3201384,105.2797205
6206951653,-5.3419936,105.2715592
6206951654,-5.3425362,105.2720174
6206951665,-5.3259447,105.2509381
6206951677,-5.3418771,105.290346
6206951678,-5.341393,105.2903344
6206951679,-5.3264259,105.2845495
6206951680,-5.326846,105.2844534
6206951681,-5.3222363,105.2632416
6206951692,-5.3287864,105.2901694
6206951726,-5.3175135,105.2810757
6206951764,-5.3294179,105.2749358
6206951784,-5.3361916,105.2811738
6206951802,-5.3400738,105.2885232
6206951805,-5.3186451,105.2814509
6206951806,-5.3352129,105.2877632
6206951807,-5.33522,105.2881985
6206951816,-5.3589688,105.2899673
6206951817,-5.3593322,105.2900487
6206951818,-5.3302181,105.2853438
6206951823,-5.3294843,105.2855121
6206951824,-5.3291685,105.2855786
6206951877,-5.3239611,105.2864433
6206951986,-5.3205764,105.2563372
6206952043,-5.329029,105.278979
6206952045,-5.3292452,105.2793263
6206952048,-5.3296443,105.2802464
6206952053,-5.3305282,105.2847427
6206952056,-5.3311562,105.2846356
6206952060,-5.3308506,105.285279
6206952061,-5.3185928,105.2831224
6206952063,-5.3199095,105.2831313
6206952066,-5.3192128,105.2846632
6206952068,-5.3192651,105.2840517
6206952069,-5.3195897,105.2846542
6206952070,-5.3185269,105.2894288
6206952072,-5.3184328,105.2897799
6206952080,-5.3308801,105.2799183
6206952084,-5.3312991,105.2782539
6206952194,-5.3502206,105.2703691
6206952205,-5.3494173,105.2653503
6206952266,-5.3303348,105.274721
6206952284,-5.3362238,105.2887001
6206952399,-5.2134252,105.3219359
6206957529,-5.2538163,105.3065903
6206957530,-5.2502935,105.3035332
6206957531,-5.2507199,105.3035332
6206957534,-5.252617,105.2997633
6206957545,-5.2560739,105.2976138
6206957546,-5.2552405,105.2975964
6206957549,-5.2547292,105.2976057
6206957565,-5.2656607,105.3048898
6206957566,-5.2656256,105.3042612
6206957569,-5.268762,105.3019344
6206957575,-5.2688717,105.3037922
6206957576,-5.2524926,105.3020106
6206957578,-5.2524612,105.302657
6206957579,-5.2560957,105.2968492
6206957580,-5.2552995,105.2968264
6206957583,-5.2536217,105.2967442
6206957885,-5.2528514,105.2966658
6206957888,-5.2524313,105.3069144
6206957891,-5.2371124,105.3020024
6206957893,-5.2639749,105.3044497
6206957895,-5.2647258,105.304454
6206957897,-5.2647355,105.3042917
6206957901,-5.2640264,105.304
6206957902,-5.2553738,105.2959397
6206957903,-5.2405127,105.292988
6206957904,-5.2404945,105.2939193
6206957905,-5.2394602,105.2939176
6206957906,-5.2291352,105.3094947
6206957908,-5.271673,105.3360668
6206957914,-5.2673199,105.3026152
6206957917,-5.2548739,105.3051211
6206957918,-5.2537043,105.305113
6206957919,-5.2673352,105.3038018
6206957920,-5.2583986,105.293615
6206957921,-5.2563167,105.2936291
6206957924,-5.2568151,105.3001754
6206957925,-5.2553541,105.300248
6206957929,-5.2696536,105.304146
6206957934,-5.2670617,105.3038121
6206957935,-5.2665187,105.3038322
6206957936,-5.2663828,105.3038372
6206957939,-5.2517515,105.2936133
6206957945,-5.266534,105.3048187
6206957946,-5.2670619,105.3048034
6206957947,-5.2539932,105.3005248
6206957948,-5.2539967,105.2997831
6206957949,-5.2553558,105.3005178
6206957951,-5.2551239,105.2930121
6206957952,-5.2551239,105.2938397
6206957954,-5.2541876,105.2930093
6206957955,-5.2541887,105.2938945
6206957964,-5.2538812,105.2957633
6206957966,-5.2491002,105.2996167
6206957967,-5.2507159,105.2998734
6206957968,-5.2498112,105.2999033
6206957969,-5.2477174,105.3000517
6206957970,-5.2385936,105.2939448
6206957971,-5.2418593,105.2929858
6206957973,-5.2385998,105.2929856
6206957974,-5.2385904,105.2944309
6206957975,-5.2739337,105.3354831
6206957977,-5.2571709,105.3026349
6206957980,-5.2618379,105.2981228
6206957981,-5.2552215,105.2959219
6206958006,-5.2346136,105.3026325
6206958007,-5.2352228,105.303367
6206958010,-5.2377021,105.2929705
6206958011,-5.237676,105.29412
6206974945,-5.2586242,105.2995576
6206974961,-5.2673913,105.2981829
6206974962,-5.2599957,105.2981924
6206974969,-5.2551239,105.2935776
6206974981,-5.2526381,105.2993719
6206974982,-5.2524263,105.2993658
6206974984,-5.2488654,105.3017487
6206980907,-5.2574005,105.3033115
6206980937,-5.2522192,105.3056798
6206980944,-5.2515555,105.3097245
6206980951,-5.2723913,105.3310749
6206980954,-5.2659438,105.3184068
6206984160,-5.3346297,105.1853674
6206984178,-5.3339802,105.1906785
6206985185,-5.3303705,105.1907438
6206985190,-5.3286813,105.1903983
6206985192,-5.3266709,105.1904044
6206985196,-5.3235626,105.1909682
6206985201,-5.3225835,105.1939942
6206985202,-5.3218149,105.1939463
6206985204,-5.321684,105.19442
6206985206,-5.3215516,105.1947521
6206985209,-5.3213422,105.195069
6206985231,-5.3193981,105.2030332
6206985232,-5.3206891,105.2021684
6206985234,-5.3202326,105.2044518
6206985237,-5.3198253,105.2033052
6206985241,-5.318753,105.2021545
6206985242,-5.3186778,105.2020445
6206985245,-5.317486,105.182531
6206985250,-5.3260315,105.1977675
6206985251,-5.3175184,105.1962228
6206985254,-5.3181702,105.1967353
6206985257,-5.318801,105.1969839
6206985293,-5.3219066,105.1932122
6206985296,-5.3343196,105.1972771
6206985297,-5.3343206,105.1970073
6206985298,-5.3343214,105.1967057
6206985299,-5.3343305,105.1963945
6206985300,-5.3343421,105.1960035
6206985302,-5.3350107,105.1967326
6206985304,-5.3338678,105.1966986
6206985317,-5.3382926,105.1978496
6206985330,-5.3340711,105.1959177
6206985336,-5.3315614,105.1963864
6206985345,-5.3284521,105.1965869
6206985353,-5.3253182,105.1990121
6206985355,-5.3247099,105.2008235
6206985359,-5.3250993,105.1988801
6206985363,-5.3237676,105.1980777
6206985370,-5.3187391,105.1998195
6206985380,-5.3184868,105.1917376
6206985382,-5.3177512,105.1811342
6206985383,-5.3262381,105.1692544
6206985384,-5.3262172,105.1701644
6206985385,-5.326666,105.1701734
6206985389,-5.3238516,105.1948446
6206985393,-5.3225016,105.1944834
6206985396,-5.3174955,105.1810238
6206985399,-5.3184255,105.1963353
6206985400,-5.3185246,105.195945
6206985401,-5.3187489,105.195975
6206985405,-5.3198069,105.2012338
6206985406,-5.3198441,105.2011545
6206985409,-5.3202065,105.2002984
6206985415,-5.3203822,105.2012142
6206985424,-5.3176222,105.1954311
6206985430,-5.3244789,105.2001804
6206985434,-5.3217258,105.1844714
6206985468,-5.3349196,105.1972883
6206985469,-5.3346003,105.1972876
6206985471,-5.317986,105.1812548
6206985472,-5.3171907,105.1824032
6206985473,-5.3283196,105.2040498
6206985474,-5.3274306,105.2044955
6206985477,-5.3338109,105.1963855
6206985488,-5.3238965,105.2022692
6206985491,-5.3252465,105.2012863
6206985515,-5.3172556,105.1999759
6206985516,-5.3213523,105.1943509
6206985522,-5.3174058,105.2025574
6206985531,-5.3387786,105.2022745
6206985538,-5.3405492,105.2019734
6206985541,-5.3253605,105.2012893
6206985547,-5.326641,105.1710893
6206985553,-5.3286609,105.1852148
6206985558,-5.324374,105.2006526
6206985561,-5.317523,105.1799445
6206985562,-5.3269092,105.2029425
6206985565,-5.3280595,105.2020325
6206985571,-5.3273585,105.2042628
6206985700,-5.3326187,105.2046836
6206985701,-5.3254898,105.1702244
6206985703,-5.3255611,105.1692617
6206985707,-5.3219484,105.1692033
6206985739,-5.3316071,105.1847525
6206985742,-5.3306221,105.184932
6206985768,-5.3173332,105.1809623
6206998982,-5.2282715,105.2556341
6206999085,-5.2249814,105.2556805
6206999087,-5.223124,105.2557131
6206999088,-5.2213242,105.2557508
6206999095,-5.2175679,105.25751
6206999098,-5.2170338,105.2588743
6206999101,-5.2167735,105.2596103
6206999112,-5.2143857,105.2623229
6206999113,-5.214855,105.2645935
6206999117,-5.2152998,105.267608
6206999118,-5.215402,105.2691632
6206999120,-5.2154353,105.2705875
6206999125,-5.2148527,105.2739536
6206999134,-5.2129639,105.2787547
6206999135,-5.2157505,105.2581969
6206999136,-5.2146679,105.2576037
6206999147,-5.2166599,105.2567464
6206999148,-5.2074413,105.2505925
6206999179,-5.1977861,105.2662892
6206999181,-5.1976417,105.2671006
6206999225,-5.1929897,105.2494087
6206999227,-5.1927993,105.2483233
6206999236,-5.2280291,105.2789755
6206999238,-5.229205,105.2776696
6206999239,-5.2270931,105.278325
6206999243,-5.2290254,105.2795994
6206999245,-5.1958461,105.2668027
6206999247,-5.1948143,105.2666114
6206999263,-5.1865694,105.2664482
6206999265,-5.1860203,105.2664524
6206999267,-5.2264082,105.2792145
6206999269,-5.2254619,105.2785185
6206999272,-5.2243763,105.2769119
6206999273,-5.2241884,105.2780468
6206999274,-5.21986,105.2781526
6206999278,-5.2218401,105.2780609
6206999279,-5.2229893,105.2780331
6206999284,-5.2231822,105.2769066
6206999287,-5.2096914,105.2620896
6206999288,-5.2143501,105.2548038
6206999289,-5.2158009,105.256024
6206999326,-5.2213332,105.2574158
6206999327,-5.2213018,105.2567157
6206999328,-5.2076542,105.2745101
6206999333,-5.2085388,105.2722653
6206999345,-5.2174215,105.2599868
6206999350,-5.2250115,105.2566721
6206999351,-5.2061382,105.2721794
6206999353,-5.2096962,105.2793391
6206999354,-5.2096341,105.2784856
6206999355,-5.2096161,105.2782372
6206999356,-5.2283234,105.2566268
6206999357,-5.2300262,105.278446
6206999359,-5.1946933,105.267303
6206999387,-5.226174,105.2775747
6206999389,-5.2193574,105.2769622
6206999390,-5.2220154,105.2769052
6206999400,-5.2232436,105.2759973
6206999402,-5.2185052,105.2876899
6206999403,-5.2180881,105.2884232
6206999404,-5.2184817,105.2886274
6206999405,-5.2154811,105.2832357
6206999407,-5.2088589,105.2786275
6206999411,-5.2118078,105.278547
6206999413,-5.2125903,105.2795235
6206999414,-5.212635,105.2807017
6206999415,-5.2126522,105.2811545
6206999418,-5.2107726,105.2791883
6206999431,-5.2092309,105.2685254
6206999432,-5.208664,105.2694541
6206999433,-5.2161836,105.2690769
6206999434,-5.216635,105.2690635
6206999436,-5.1859203,105.2694764
6206999437,-5.1865694,105.2672422
6206999443,-5.2081324,105.2489273
6206999444,-5.221333,105.2551278
6206999445,-5.22503,105.2571125
6206999446,-5.2249977,105.2561831
6206999447,-5.2282393,105.2550652
6206999448,-5.2302704,105.2566409
6206999449,-5.2269466,105.2566436
6206999450,-5.2259473,105.2566208
6206999452,-5.2269573,105.2581564
6206999453,-5.2260331,105.2574751
6206999454,-5.218359,105.2592707
6207050841,-5.2092757,105.2694619
6207050843,-5.209229,105.2694628
6207050875,-5.1967577,105.2669324
6207050876,-5.1966143,105.2657363
6207050877,-5.1970551,105.2659133
6207050880,-5.2074032,105.2509788
6207050882,-5.2131114,105.2825242
6207050920,-5.3346673,105.1856106
6207050928,-5.3306159,105.1858896
6207050930,-5.3288133,105.1827756
6207050938,-5.3209905,105.1853049
6207050939,-5.318307,105.1829311
6207050942,-5.3188403,105.1820221
6207050943,-5.3186431,105.1935255
6207050945,-5.3177649,105.1933703
6207050947,-5.3178917,105.1933743
6207050948,-5.3178477,105.1950091
6207050958,-5.3180446,105.2027902
6207050965,-5.3186382,105.2042399
6207050968,-5.3201124,105.2039744
6207060183,-5.2586697,105.2602775
6207060186,-5.2582715,105.261379
6207060188,-5.257948,105.2623443
6207060190,-5.2572939,105.2613072
6207060191,-5.2399938,105.256773
6207060192,-5.2400759,105.255821
6207060193,-5.2555309,105.2759642
6207060195,-5.2546267,105.2761245
6207060205,-5.2689822,105.2752588
6207060206,-5.2497774,105.2676616
6207060208,-5.2481348,105.2667371
6207060210,-5.2469792,105.2661505
6207060213,-5.2483406,105.2663642
6207060214,-5.264383,105.2742524
6207060215,-5.2651933,105.274327
6207060217,-5.2660926,105.2744329
6207060220,-5.2677873,105.2744159
6207060222,-5.2693264,105.2744246
6207060225,-5.2297566,105.2796497
6207060243,-5.2367761,105.2929768
6207060244,-5.2420268,105.2554187
6207060249,-5.2410028,105.2558168
6207060253,-5.2375983,105.2557104
6207060254,-5.2361118,105.2556835
6207060256,-5.2664749,105.2720917
6207060257,-5.2366919,105.2694282
6207060268,-5.2325889,105.2740137
6207060270,-5.2411031,105.2535462
6207060271,-5.2421211,105.2536091
6207060272,-5.2431264,105.2536639
6207060279,-5.2469857,105.2555174
6207060280,-5.2517117,105.2655164
6207060288,-5.2477264,105.2642598
6207060289,-5.2506121,105.2512449
6207060291,-5.2512674,105.2521156
6207060292,-5.2497978,105.2594809
6207060326,-5.2356451,105.2691336
6207060337,-5.2520393,105.2602925
6207060338,-5.2539466,105.261024
6207060343,-5.2570628,105.2621298
6207060346,-5.2599918,105.2628506
6207060347,-5.2401601,105.2503346
6207060348,-5.2412246,105.2503747
6207060357,-5.2596847,105.2490047
6207060393,-5.2302237,105.2556161
6207060394,-5.2313259,105.2556197
6207060397,-5.2327271,105.2556394
6207060399,-5.2328654,105.2566094
6207060406,-5.2385546,105.2567077
6207060407,-5.2409363,105.2568234
6207060409,-5.2429424,105.2569221
6207060437,-5.2594667,105.2498447
6207060439,-5.2547046,105.274381
6207060440,-5.2551449,105.2742812
6207060452,-5.2492523,105.268272
6207060453,-5.2312905,105.2543284
6207060457,-5.2554516,105.268274
6207060462,-5.254925,105.2670198
6207060463,-5.2656914,105.270287
6207060470,-5.2649587,105.2752838
6207060482,-5.2519316,105.2606111
6207060487,-5.2557014,105.2672712
6207060488,-5.2551988,105.2745505
6207060492,-5.2549237,105.2732765
6207060540,-5.2557328,105.2767316
6207060544,-5.2560111,105.2779164
6207060573,-5.2679275,105.2753787
6207060577,-5.2650945,105.2789307
6207060590,-5.2659258,105.2778652
6207060591,-5.2551349,105.2927525
6207060595,-5.2529471,105.2925468
6207060610,-5.2327113,105.2710057
6207060615,-5.2331574,105.2727104
6207060659,-5.2377688,105.288582
6207060661,-5.2377133,105.2922357
6207060662,-5.2386686,105.2883388
6207060664,-5.2386114,105.2922378
6207060665,-5.2395627,105.2886298
6207060675,-5.2300746,105.2801855
6207060677,-5.2312841,105.2566602
6207060713,-5.2721495,105.2643451
6207060719,-5.2697754,105.2647759
6207060724,-5.2545165,105.277005
6207060745,-5.2650499,105.278043
6207094011,-5.2426946,105.2929839
6207094012,-5.2426906,105.2922392
6207094013,-5.2403989,105.2929882
6207094014,-5.2403882,105.2911448
6207094057,-5.2422512,105.2503808
6207099700,-5.2375943,105.256708
6207099701,-5.2385665,105.2557464
6207099702,-5.2406633,105.2535108
6207103120,-5.2209021,105.23306
6207103127,-5.2221899,105.2316679
6207103128,-5.2237522,105.2225046
6207103129,-5.2249409,105.2228927
6207103133,-5.2268927,105.2235575
6207103164,-5.2153978,105.2354359
6207103165,-5.2153316,105.2346589
6207103166,-5.2151085,105.2332126
6207103169,-5.2150559,105.2326387
6207103180,-5.2179942,105.2298512
6207103181,-5.2186263,105.2290289
6207103183,-5.220179,105.2278486
6207103291,-5.2239166,105.2216915
6207103293,-5.2243311,105.219381
6207103298,-5.2237298,105.2140404
6207103301,-5.2232199,105.2125809
6207103302,-5.2230072,105.2121017
6207103305,-5.2228238,105.2116792
6207103306,-5.2226886,105.2113477
6207103307,-5.2225494,105.2109348
6207103308,-5.2224731,105.2106431
6207103316,-5.2202247,105.2075779
6207103319,-5.2197578,105.206227
6207103324,-5.2187931,105.2081748
6207103326,-5.2178476,105.2086327
6207103330,-5.2237159,105.2059625
6207103337,-5.2245552,105.2099243
6207103341,-5.2251873,105.2118243
6207103346,-5.2261801,105.2136096
6207103350,-5.2265806,105.2158246
6207103352,-5.2264387,105.2165589
6207103355,-5.2259064,105.2189277
6207103358,-5.2256989,105.2196633
6207103360,-5.2251667,105.2220028
6207103374,-5.2225677,105.2290434
6207103375,-5.2253202,105.2333755
6207103378,-5.22679,105.2309229
6207103384,-5.228391,105.2153002
6207103390,-5.1939123,105.2482425
6207103391,-5.2277387,105.2313483
6207103392,-5.228056,105.230786
6207103397,-5.2283044,105.2153914
6207103406,-5.2248323,105.2166354
6207103407,-5.2212935,105.2119883
6207103408,-5.2253031,105.2285754
6207103411,-5.2252143,105.2300783
6207103412,-5.2022283,105.2174063
6207103414,-5.2020206,105.2157808
6207103416,-5.2017797,105.214384
6207103419,-5.2215334,105.2310805
6207103421,-5.2220116,105.2124998
6207103422,-5.2207387,105.2130114
6207103447,-5.197543,105.2451459
6207103450,-5.1964823,105.2459421
6207103454,-5.1951368,105.247417
6207103458,-5.1935263,105.2482031
6207103469,-5.229265,105.2312493
6207103473,-5.2228466,105.2310391
6207103476,-5.2238995,105.2317558
6207103478,-5.2244603,105.2324735
6207103494,-5.2141081,105.2348386
6207103498,-5.2141009,105.2356146
6207103508,-5.2230341,105.2103783
6207103509,-5.2185866,105.2075958
6207103512,-5.2183982,105.2064469
6207103526,-5.2218968,105.2304651
6207103527,-5.2003584,105.2149389
6207103540,-5.2013028,105.2247799
6207103542,-5.2012778,105.2256964
6207103561,-5.2176294,105.2081338
6207103563,-5.2138714,105.2325742
6207103567,-5.2143948,105.2333223
6207103568,-5.2179853,105.2479553
6207103702,-5.2203542,105.23233
6207103707,-5.1929484,105.2267622
6207103708,-5.1922166,105.2267957
6207103710,-5.1918253,105.2268054
6207103711,-5.1913597,105.2268045
6207103712,-5.1922693,105.2271934
6207103713,-5.1923222,105.2275917
6207103714,-5.1919108,105.2275818
6207103715,-5.1929655,105.2271748
6207103721,-5.1958116,105.2442828
6207103726,-5.1972148,105.2447022
6207103729,-5.1959356,105.2165095
6207103744,-5.1961989,105.2074111
6207103779,-5.191444,105.2309952
6207103914,-5.1953133,105.2179611
6207103954,-5.2073364,105.205223
6207103955,-5.203128,105.2157123
6207103967,-5.222976,105.2060763
6207103969,-5.2246231,105.2058893
6207103971,-5.2262372,105.2057906
6207103972,-5.2218265,105.2109225
6207103973,-5.2218552,105.2121304
6207103975,-5.2282228,105.21518
6207103983,-5.2257197,105.2303015
6207104087,-5.2234999,105.2294059
6207104095,-5.2245124,105.2309077
6207104099,-5.2250163,105.2305432
6207104100,-5.2239039,105.2286714
6207104104,-5.2262579,105.2284862
6207104105,-5.2214925,105.2311471
6207104119,-5.2199072,105.2327645
6207104125,-5.2174448,105.2346343
6207104127,-5.2161889,105.2354388
6207104129,-5.2144833,105.2341799
6207104133,-5.1921774,105.2309931
6207115150,-5.2266431,105.2149701
6207116193,-5.200581,105.2258009
6207116202,-5.1870229,105.2490421
6207116213,-5.2075795,105.2500561
6207297277,-5.1850801,105.266154
6207297282,-5.1844676,105.267025
6207321550,-5.3419192,105.291291
6207321552,-5.3420124,105.2869211
6207321563,-5.3430924,105.2851042
6207321564,-5.3427765,105.2858784
6207321569,-5.3389463,105.2842006
6207321572,-5.3413471,105.2833306
6207322888,-5.3366034,105.2903664
6207322925,-5.3384194,105.2766153
6207323005,-5.3578242,105.2928816
6207323015,-5.360697,105.2900559
6207323190,-5.3505424,105.2660179
6207385789,-5.3287305,105.292439
6207385815,-5.3294369,105.2902346
6207385830,-5.3212074,105.2893063
6207385831,-5.320842,105.289268
6207385832,-5.3220622,105.2893519
6207385841,-5.3243924,105.2875445
6207385846,-5.324969,105.2819395
6207385859,-5.3187864,105.2864484
6207385860,-5.3186916,105.2846781
6209304580,-5.2942606,105.2983769
6209304584,-5.2935962,105.2967614
6209305085,-5.2936172,105.2961132
6209305086,-5.2932851,105.2964824
6209305087,-5.3141067,105.3144118
6209305088,-5.3131552,105.3142009
6209305092,-5.3150575,105.3025054
6209305097,-5.3172563,105.2967233
6209305098,-5.31697,105.2967162
6209305101,-5.3078999,105.3019266
6209305118,-5.311284,105.2976944
6209305127,-5.3136331,105.296607
6209305131,-5.3135521,105.2972803
6209305136,-5.3128366,105.3161503
6209305137,-5.3137657,105.3163271
6209305140,-5.3044199,105.2931372
6209305141,-5.3052448,105.2936742
6209305142,-5.3059836,105.301222
6209305145,-5.306289,105.2986927
6209305151,-5.313622,105.3172527
6209305152,-5.3058368,105.2983611
6209305153,-5.3138975,105.3032117
6209305157,-5.314802,105.3029528
6209305198,-5.2913127,105.3314119
6209305201,-5.2904144,105.3323598
6209305202,-5.2902244,105.3330517
6209305204,-5.291196,105.3324415
6209305205,-5.2913835,105.3309525
6209305207,-5.2911164,105.3330919
6209318402,-5.3034982,105.3037518
6209318407,-5.3037611,105.2962504
6209318414,-5.2974157,105.2931869
6209318415,-5.2966275,105.2929553
6209321100,-5.4570798,105.3326945
6209321101,-5.4569387,105.3327513
6209321102,-5.4573035,105.3326048
6209321106,-5.4539136,105.3322014
6209321109,-5.4540156,105.3306002
6209329536,-5.2783778,105.264811
6209329537,-5.2775585,105.2645763
6209329554,-5.2792948,105.2685118
6209329555,-5.2873329,105.270103
6209329558,-5.2853842,105.2701299
6209329574,-5.2843789,105.2748725
6209329575,-5.2841577,105.2637914
6209329578,-5.2842398,105.2650093
6209329688,-5.2918692,105.252165
6209329693,-5.3142085,105.2880759
6209329695,-5.3146506,105.2862071
6209329697,-5.3146132,105.2855689
6209329701,-5.3146545,105.2845776
6209329702,-5.3146473,105.2843923
6209329704,-5.3149873,105.2909279
6209329706,-5.3149594,105.2904107
6209329708,-5.3148162,105.2900672
6209329713,-5.3142772,105.2904241
6209329714,-5.2873744,105.2702189
6209329718,-5.2906216,105.2707807
6209329721,-5.2916147,105.2708793
6209329725,-5.2955813,105.2826758
6209329762,-5.3050681,105.2577569
6209329763,-5.2797134,105.2755013
